,scan,retntion time,m/z,TIC,similarity,match_scan
1360,2162,17.78942999066667,1240.0797,950380.25,0.74,6356
1361,2163,17.8120517952,1548.5392,4918304.0,1.0,6135
1362,2165,17.825638162133334,1229.0846,2810202.0,0.87,3660
1363,2166,17.848323976,1216.8502,12213637.0,0.97,6160
1364,2167,17.85220118373333,1445.7582,4762467.0,0.52,8899
1365,2169,17.865030023466666,1323.7594,2706692.0,0.52,9023
1366,2170,17.888356844,1193.8724,1464654.75,0.6,4022
1367,2172,17.9036474536,1087.1311,67604264.0,0.99,6199
1368,2173,17.9079872736,1242.2921,64053916.0,0.99,6027
1369,2174,17.912099718133334,966.5056,38941152.0,0.98,6123
1370,2175,17.9145729168,1064.8665,12238617.0,0.98,6170
1371,2176,17.9197125288,1021.5229,3493503.0,0.88,6215
1372,2178,17.944311381600002,1408.1693,906216.1875,0.39,8666
1373,2179,17.957334734133333,1419.4066,10339402.0,0.99,6184
1374,2180,17.962782256,1258.1769,3506201.5,0.81,7834
1375,2181,17.9696954896,1260.1519,1153215.5,0.72,7435
1376,2183,17.9837404824,915.5294,10386523.0,0.97,6036
1377,2184,17.988313797599996,1332.8832,2479222.5,0.83,6670
1378,2185,17.995870470133333,1110.9565,8131511.0,0.92,6301
1379,2186,17.999263676533335,1176.5477,1280977.75,0.54,8332
1380,2187,18.010283154133333,1108.3845,2629947.5,0.82,7132
1381,2189,18.0198693112,1278.009,810265.125,0.45,8011
1382,2190,18.04342232773333,1242.9363,33309358.0,0.98,6099
1383,2191,18.046109269333332,1126.1653,6456958.5,0.92,7268
1384,2193,18.053375649866666,1057.9799,1424712.25,0.88,7369
1385,2194,18.0767636032,1264.4658,3036852.0,0.9,7106
1386,2196,18.086475482933334,1174.7518,5249549.0,0.8,7514
1387,2197,18.09787591386667,1180.3613,3916664.5,0.92,7060
1388,2198,18.108877685066666,1092.1071,4560358.5,0.92,6728
1389,2200,18.118662005066668,1039.5575,2255115.0,0.9,6914
1390,2201,18.141894370933336,1162.5291,1991438.75,0.89,7252
1391,2203,18.150279605866668,1134.8796,5920046.5,0.89,6588
1392,2204,18.154621049333333,1121.1372,2241519.0,0.78,7946
1393,2206,18.180458034399997,1078.5721,24202696.0,0.98,6417
1394,2207,18.184815523999998,956.0366,3083775.5,0.92,6704
1395,2208,18.196666563733334,1007.2366,9759570.0,0.93,6600
1396,2209,18.2009974592,1277.1268,1029356.875,0.38,7277
1397,2211,18.213066058933336,1203.5243,1771946.625,0.78,3295
1398,2212,18.223560594133335,1074.8375,5310399.0,0.92,6839
1399,2213,18.230150894666668,1303.73,2960035.0,0.81,7303
1400,2214,18.235310412,1127.3654,1623319.375,0.92,6952
1401,2216,18.2599578552,1031.4529,6968637.5,0.94,6611
1402,2217,18.264891187466667,1014.0535,2232762.0,0.87,7382
1403,2219,18.290665655199998,1106.6564,2216385.0,0.91,6661
1404,2220,18.305596438400002,1077.873,4124526.5,0.85,8066
1405,2222,18.32468960266667,1062.4401,2484523.75,0.93,7129
1406,2223,18.347996505866668,1000.6763,2132875.75,0.88,6445
1407,2225,18.372637254933334,1216.0837,3067370.5,0.63,6477
1408,2226,18.387329674666667,977.7136,5191191.5,0.88,6808
1409,2227,18.391101984533336,1229.6003,4873614.5,0.94,7195
1410,2228,18.397184526933334,1401.0767,988092.875,0.0,0
1411,2230,18.42183436586667,1156.5415,2586162.5,0.94,6692
1412,2231,18.445578982399997,982.8317,1757191.125,0.79,8099
1413,2233,18.470288841866665,1138.9353,2265101.25,0.92,7015
1414,2234,18.47907427066667,1015.4693,2915812.25,0.88,6841
1415,2235,18.4859841928,1012.4015,993079.9375,0.81,6725
1416,2237,18.510619097333333,1096.696,3590505.25,0.82,7139
1417,2238,18.522308609866666,1312.2721,7549863.0,0.92,7021
1418,2239,18.525544278933335,1110.229,3016509.0,0.87,6769
1419,2240,18.532668295466667,1061.7434,2134341.5,0.77,8098
1420,2241,18.535853633333332,1194.9684,1613212.75,0.68,2879
1421,2243,18.542735994133334,1022.4457,2344176.25,0.9,6713
1422,2244,18.5665620024,1247.984,2883460.0,0.8,3319
1423,2246,18.574012525866667,1129.3499,1495491.125,0.88,7292
1424,2247,18.588208222133336,1132.0276,4759670.0,0.95,3315
1425,2248,18.595087993866667,1170.6833,3922163.25,0.95,3329
1426,2250,18.608359539200002,1075.4255,3396487.0,0.84,6839
1427,2251,18.617810309333333,935.1855,528339.75,0.75,7702
1428,2253,18.642457246666666,981.8318,1109591.375,0.76,4913
1429,2254,18.6659771848,1163.7537,2593762.75,0.92,3351
1430,2256,18.687094185866666,1356.4788,3316793.5,0.78,6865
1431,2257,18.699891521866668,1287.2473,2511859.0,0.56,7994
1432,2258,18.70405049493333,1093.8317,4297019.5,0.84,7388
1433,2259,18.710664667466666,1066.3999,2710996.5,0.87,6718
1434,2261,18.727770726666666,1182.657,2154120.5,0.86,7096
1435,2262,18.74715776,1202.6316,2262366.5,0.91,7001
1436,2264,18.771801872533334,1235.2229,3816324.25,0.86,7165
1437,2265,18.781403373866667,1204.8728,4201462.5,0.64,8987
1438,2266,18.7889939472,1224.5013,3953324.75,0.78,7661
1439,2267,18.796834947466667,1147.952,4444885.5,0.91,6923
1440,2269,18.807430559733334,1033.3352,1707444.875,0.81,6781
1441,2270,18.827814534399998,1059.826,2105716.5,0.79,7033
1442,2272,18.84305601173333,1393.0674,4448212.0,0.48,3754
1443,2273,18.848129995733334,1219.0612,3391274.5,0.6,8017
1444,2274,18.857032391733334,1322.583,2502106.5,0.36,9023
1445,2276,18.881676847733335,1149.3247,2598778.75,0.87,6923
1446,2277,18.9049018896,1222.2747,1056071.25,0.48,3376
1447,2279,18.927233410666666,1122.1298,1897299.25,0.84,7058
1448,2280,18.950956745600003,1505.7773,415741.03125,0.39,6110
1449,2282,18.960041278666665,1407.506,5110713.0,0.97,6594
1450,2283,18.968905970666665,945.1451,643619.125,0.66,4607
1451,2285,18.993571058933334,997.5279,1433970.625,0.86,7361
1452,2286,19.017291407466665,1088.441,2343097.5,0.82,6570
1453,2288,19.041944600799997,1095.9875,4219328.0,0.81,7054
1454,2289,19.050293943466666,1041.4207,5028624.0,0.89,6646
1455,2290,19.055504279999997,1107.33,2175968.25,0.85,7132
1456,2291,19.061443641866667,1205.955,2068770.125,0.76,7958
1457,2292,19.069353689866666,1231.5688,2658332.25,0.8,5567
1458,2294,19.079395620533333,1305.2567,4110310.75,0.94,6751
1459,2295,19.08925148346667,1142.5985,3680353.5,0.72,3712
1460,2296,19.100558996,1251.3595,1891973.0,0.56,3822
1461,2298,19.111862369866667,994.422,2287833.5,0.79,7232
1462,2299,19.128688339466667,1060.9707,2290012.25,0.94,7030
1463,2301,19.153312391733333,1339.8427,1271688.5,0.8,7049
1464,2302,19.1639607792,1119.3118,2386132.0,0.89,6632
1465,2303,19.173647694666666,1126.3438,2092762.875,0.88,6343
1466,2305,19.189086585066665,1396.1277,1838762.75,0.65,7937
1467,2306,19.205361549866666,1296.8651,1502361.5,0.31,2954
1468,2308,19.220391826133334,1474.9425,668445.625,0.0,0
1469,2309,19.242712498933333,1404.6031,812984.375,0.15,9505
1470,2310,19.246630205066666,1359.3243,832491.75,0.2,3448
1471,2312,19.26349347973333,1280.7777,976097.125,0.81,7127
1472,2313,19.276645661066667,1612.0431,205698.125,0.0,0
1473,2315,19.301242574666666,1394.9875,611078.0,0.6,3253
1474,2316,19.3235744336,1640.9998,278663.65625,0.02,9443
1475,2318,19.348216680533334,1370.308,808118.625,0.0,0
1476,2319,19.371310784800002,1503.7738,310912.46875,0.08,9459
1477,2321,19.395947814133333,1187.5144,1994861.25,0.92,3309
1478,2322,19.418475701866665,1284.573,1991220.125,0.94,3344
1479,2324,19.443103226666665,1282.5453,1894921.375,0.81,7430
1480,2325,19.466614538133335,1298.0508,645257.3125,0.31,8585
1481,2327,19.491264992266668,956.0317,2401477.0,0.83,6704
1482,2328,19.499601424533335,1070.7549,1798696.0,0.91,6697
1483,2330,19.5242795584,1015.6743,1939836.125,0.13,7616
1484,2331,19.533297427466668,1285.8131,1355358.375,0.53,8039
1485,2333,19.557978381599998,1134.9584,2887772.25,0.91,3326
1486,2334,19.5719315472,1054.9623,1743589.0,0.86,6644
1487,2336,19.59661566853333,1039.6768,2115174.25,0.75,5523
1488,2337,19.604816323733335,1005.6509,924280.625,0.83,6716
1489,2339,19.6294904184,1089.6445,2105251.25,0.88,6570
1490,2340,19.650631220266668,1132.2975,3390585.0,0.94,3315
1491,2342,19.662419073866666,977.1432,1567365.75,0.91,6415
1492,2343,19.685828759733333,1050.2991,1949054.5,0.9,7004
1493,2345,19.710513375733335,991.6764,2178636.75,0.79,7933
1494,2346,19.727680797333335,1046.9133,3135813.25,0.9,3330
1495,2347,19.733471232266666,1180.5208,1913351.25,0.92,7060
1496,2349,19.7581501104,1162.6167,1973359.25,0.95,3289
1497,2350,19.781658898133333,1137.7175,3173089.75,0.92,6850
1498,2352,19.795696263466667,1154.9581,3184048.75,0.91,6782
1499,2353,19.804328142933333,1009.1243,1404263.0,0.87,6893
1500,2355,19.829014311466665,1168.5664,3401348.25,0.91,6700
1501,2356,19.8399409288,1253.1086,1726513.0,0.87,3380
1502,2357,19.855419081866668,1110.4069,1099746.625,0.88,7490
1503,2359,19.867353333066667,1059.7107,2135585.0,0.9,6899
1504,2360,19.891045170933335,1183.4681,1271734.625,0.76,7565
1505,2362,19.915242265333333,1072.4697,4186825.75,0.91,3314
1506,2363,19.924331606400003,1191.3146,685407.875,0.88,7043
1507,2365,19.948442688,963.6484,653247.375,0.84,7981
1508,2366,19.972049530933337,1074.205,2325779.0,0.89,5576
1509,2368,19.9868901392,1099.6886,2524123.25,0.93,6649
1510,2369,19.997434023999997,1060.3191,1875479.125,0.95,6790
1511,2371,20.021073994400002,983.4972,1868703.25,0.91,6635
1512,2372,20.0447379168,1086.061,1976334.25,0.88,6845
1513,2374,20.069516043733334,1312.4055,679170.6875,0.75,3513
1514,2375,20.09307683653333,1172.0901,2485802.25,0.85,7537
1515,2377,20.108698412533332,1063.0184,1910634.875,0.92,6953
1516,2378,20.131936556266666,1138.9785,2022615.375,0.95,3285
1517,2380,20.15653458026667,1212.9456,2014249.0,0.89,6836
1518,2381,20.17920515706667,1035.0302,682736.375,0.8,7504
1519,2383,20.20382096373333,1353.2892,1174358.75,0.89,6626
1520,2384,20.222418309600002,1367.6433,645241.375,0.59,7954
1521,2386,20.2470515616,1157.5924,1070931.625,0.75,5505
1522,2387,20.255595742399997,1254.0413,2721003.25,0.79,3380
1523,2388,20.2639139944,1149.3558,3322816.75,0.91,6923
1524,2389,20.271569062399998,1372.5205,1705774.0,0.34,9472
1525,2391,20.293712852533336,1080.626,2690215.5,0.97,6884
1526,2392,20.305065490933334,1013.8914,1937540.625,0.9,7382
1527,2393,20.320495774666664,988.5986,570708.3125,0.56,7219
1528,2395,20.345219712533332,1024.3378,1646457.75,0.93,3266
1529,2396,20.369805098133334,1291.8665,700633.75,0.75,7730
1530,2398,20.380724661333332,1091.8807,3514948.0,0.93,3303
1531,2399,20.393333481866666,969.1384,1372567.125,0.92,7010
1532,2401,20.418062357066667,1214.058,900665.0,0.71,5614
1533,2402,20.442659550933335,1123.801,829322.5,0.76,7058
1534,2404,20.46074910853333,1033.6166,2805461.75,0.91,6878
1535,2405,20.471596761866667,995.5162,1963920.75,0.8,7232
1536,2406,20.48355876453333,993.2358,1222201.75,0.75,7085
1537,2408,20.50828714773333,1164.9045,1954396.875,0.94,3351
1538,2409,20.53288738666667,1294.1877,565842.6875,0.55,7117
1539,2411,20.552548554666664,1021.337,2369170.25,0.84,6811
1540,2412,20.562712620800003,1166.8097,1475277.25,0.8,7304
1541,2414,20.58619583466667,1214.9357,1556651.75,0.85,7250
1542,2415,20.611071349066666,1053.967,1834295.5,0.9,7216
1543,2417,20.635819729866668,1031.1952,1813957.5,0.93,3300
1544,2418,20.660652183466667,1178.9561,1578292.75,0.84,7084
1545,2420,20.6847222256,1007.5433,2815118.25,0.94,3312
1546,2421,20.697358765066667,998.6185,2020194.75,0.91,7073
1547,2422,20.7056301848,1122.2679,1958853.5,0.8,7058
1548,2424,20.721926695733334,1043.4165,2046501.0,0.9,7006
1549,2425,20.7381561736,1017.6087,1982339.0,0.92,6871
1550,2427,20.75478513013333,941.5453,1257176.375,0.94,6737
1551,2428,20.779742509333335,1274.5574,1628201.0,0.94,3334
1552,2430,20.80457522693333,1249.6399,951563.9375,0.37,4468
1553,2431,20.829435922400002,1174.6154,1723885.25,0.83,7514
1554,2433,20.8411582552,1329.5425,370716.59375,0.31,9507
1555,2434,20.865191923466668,1204.8701,1619968.625,0.62,8987
1556,2436,20.889939386133335,1036.4298,620444.5,0.87,7504
1557,2437,20.914287257866665,1006.9864,1049175.375,0.91,6815
1558,2439,20.939031542400002,1076.3362,2693723.5,0.9,6839
1559,2440,20.9504573104,964.275,1380103.5,0.82,6743
1560,2441,20.962843721866665,1132.2083,2227662.25,0.95,3315
1561,2443,20.980533136000002,1066.7788,1024401.75,0.91,6853
1562,2444,20.994853930399998,940.5932,1030006.0,0.9,7309
1563,2446,21.0196893728,1029.9767,1723831.25,0.9,6722
1564,2447,21.04371922613333,1262.42,1469182.875,0.72,7393
1565,2449,21.06848743413333,1049.3474,2157447.5,0.81,6688
1566,2450,21.0863410312,907.1926,945165.5,0.96,4701
1567,2452,21.111117072266666,971.7053,1640161.625,0.85,7051
1568,2453,21.127931508533333,1059.4882,1843884.375,0.89,6899
1569,2455,21.152789102933333,887.342,469029.90625,0.9,5095
1570,2456,21.176892158666664,1115.6163,663532.375,0.8,5418
1571,2458,21.2017016936,962.6006,1656742.25,0.88,3310
1572,2459,21.219871314933336,1180.6006,1050175.25,0.86,7141
1573,2461,21.237010766933334,1136.124,1544660.75,0.95,3296
1574,2462,21.261042473333337,918.7104,480199.75,0.71,5721
1575,2464,21.285801086933336,1102.0878,1151579.5,0.93,6556
1576,2465,21.309768252266668,960.1402,1074501.75,0.77,7828
1577,2467,21.334569570666666,1046.8876,938393.375,0.61,6619
1578,2468,21.3546876704,1070.8058,2411133.0,0.92,6974
1579,2470,21.36895158133333,1119.9777,1207328.375,0.94,6632
1580,2471,21.3927170864,1015.2828,1147652.25,0.9,6841
1581,2473,21.41749461866667,1065.3735,1124817.625,0.91,6718
1582,2474,21.440309468000002,1072.5463,2233328.0,0.93,3314
1583,2476,21.456529054933334,1213.6957,874052.6875,0.86,6836
1584,2477,21.480307433333333,1077.1492,1785162.875,0.9,7013
1585,2479,21.501819354400002,878.4326,915986.0625,0.95,6347
1586,2480,21.525613604,1097.6084,1376862.375,0.88,7457
1587,2482,21.5503749416,851.9675,920108.75,0.97,6886
1588,2483,21.573977871733334,1014.1469,1265169.875,0.9,7382
1589,2485,21.598807330666666,1052.1591,1023076.5,0.9,6812
1590,2486,21.622702013066665,1024.4087,1493606.75,0.91,3266
1591,2488,21.641529238133334,1165.1067,601051.25,0.85,7378
1592,2489,21.665443472533333,1110.641,1730763.75,0.94,6973
1593,2491,21.690240430400003,1123.5211,1822568.0,0.88,7540
1594,2492,21.70825903573333,1091.7712,1253765.25,0.9,6728
1595,2494,21.733067393066666,1206.0219,1465374.125,0.36,7958
1596,2495,21.756663958133334,1026.473,1218978.0,0.81,7555
1597,2497,21.78149227786667,1156.4331,1723364.5,0.94,6692
1598,2498,21.805469335999998,1127.3657,2093424.125,0.93,6650
1599,2500,21.824013341066667,781.1089,922849.1875,0.96,6887
1600,2501,21.848004316266668,1043.0377,1319928.625,0.88,7108
1601,2503,21.868137496533333,997.8447,1348606.625,0.88,7073
1602,2504,21.88342374773333,1101.538,595251.8125,0.91,6847
1603,2506,21.908226334666665,977.2072,1372792.125,0.75,2854
1604,2507,21.9319056424,1033.2603,1221969.25,0.91,6878
1605,2509,21.956707494666666,969.0197,715348.0,0.8,3928
1606,2510,21.9807059304,1329.819,1103424.0,0.62,9507
1607,2512,22.0055633848,1164.4144,1217545.5,0.94,3351
1608,2513,22.029547447466665,957.5283,898928.0625,0.57,5816
1609,2515,22.053298046400002,951.5084,300366.09375,0.59,5903
1610,2516,22.076971989866667,995.3041,740897.5625,0.83,7232
1611,2518,22.101837298666666,1107.8925,1435723.0,0.89,7384
1612,2519,22.125430089333335,1033.8317,1600696.0,0.89,6878
1613,2521,22.144741919733335,1209.1216,450420.59375,0.47,8095
1614,2522,22.168500919200003,1319.0328,353240.4375,0.6,3500
1615,2524,22.1933201904,1080.8665,1365887.125,0.95,6884
1616,2525,22.217108709866668,1062.7979,993435.3125,0.86,6665
1617,2527,22.231955564,1331.7676,1168996.0,0.86,3332
1618,2528,22.2556620592,1075.5454,1352029.625,0.89,6839
1619,2530,22.280535428,803.1965,882995.5,0.96,6565
1620,2531,22.304203350399998,906.7696,827947.125,0.95,5367
1621,2533,22.329147224,1252.3701,329773.96875,0.37,3694
1622,2534,22.3529705336,1023.4074,1003660.1875,0.87,3339
1623,2536,22.374787888,1039.1825,1333607.25,0.88,6117
1624,2537,22.39453435013333,967.3058,963800.5,0.7,4539
1625,2539,22.415619483466667,1272.2209,297844.96875,0.53,7754
1626,2540,22.439262459466665,1131.83,1227070.75,0.94,3315
1627,2542,22.46414590106667,1155.718,1269267.625,0.69,7948
1628,2543,22.487720330933332,1066.5426,1193056.5,0.88,6718
1629,2545,22.512587440266667,826.7905,904291.875,0.95,6586
1630,2546,22.5365152792,1047.0417,846329.0625,0.91,3330
1631,2548,22.561386245866668,1079.4753,824279.6875,0.94,6779
1632,2549,22.5848970688,1141.4033,1021153.375,0.84,7349
1633,2551,22.6097886296,1229.6099,373146.28125,0.84,7784
1634,2552,22.633399202133333,1036.132,1127729.25,0.91,6821
1635,2554,22.6583019968,1221.0045,1152123.75,0.94,6689
1636,2555,22.681735530933334,1051.7468,1057837.625,0.89,6812
1637,2557,22.7065951408,1262.8027,257300.78125,0.54,7393
1638,2558,22.730371016533336,936.9286,880914.75,0.93,4138
1639,2560,22.755297143466667,1137.704,1108302.125,0.9,6850
1640,2561,22.778994970933336,759.8058,773171.375,0.92,8528
1641,2563,22.8039627304,1031.1465,1028880.375,0.91,6400
1642,2564,22.827638581333336,956.0051,259678.65625,0.85,3293
1643,2566,22.8525290224,780.8864,772697.8125,0.96,6887
1644,2567,22.8760446096,990.5598,770675.5625,0.81,7075
1645,2569,22.9009681784,878.37,830707.625,0.97,5629
1646,2570,22.92467262746667,1201.9023,981636.5,0.89,6200
1647,2572,22.949602737333333,968.4615,680819.5,0.89,3928
1648,2573,22.973392466666667,1256.1545,304129.5625,0.89,6793
1649,2575,22.998298331466668,1074.5668,1118863.0,0.83,5576
1650,2576,23.021881755733332,1007.514,318807.21875,0.87,7700
1651,2578,23.0468118064,1026.9827,978218.25,0.76,7555
1652,2579,23.070457761333333,827.4649,396269.5625,0.81,7678
1653,2581,23.095395012266668,1091.899,412626.90625,0.82,6589
1654,2582,23.119196330933335,1110.6415,1073976.625,0.86,5551
1655,2584,23.144180378933335,1028.4567,355016.84375,0.71,6826
1656,2585,23.16471492906667,1212.8768,507400.65625,0.78,6686
1657,2587,23.18965305413333,978.5432,824072.3125,0.73,5941
1658,2588,23.213201814666665,1042.1309,423482.9375,0.73,8183
1659,2590,23.238374397066664,1095.6641,917312.0625,0.74,7054
1660,2591,23.2616895896,1265.5636,172630.125,0.76,7445
1661,2593,23.286890801333335,1421.4478,133284.53125,0.32,5574
1662,2594,23.310324422933334,1128.6621,588041.4375,0.57,5605
1663,2596,23.3355068272,1121.9746,758418.8125,0.57,7946
1664,2597,23.358832506933332,1065.7717,136451.4375,0.52,6718
1665,2599,23.384112446133333,1291.303,179700.84375,0.48,5593
1666,2600,23.407170347466668,1247.5431,112922.6015625,0.52,9504
1667,2602,23.4323266472,977.0251,584581.625,0.78,2854
1668,2603,23.4552784672,1003.9813,537343.6875,0.65,5850
1669,2605,23.4805356768,1000.5612,231922.28125,0.56,3989
1670,2606,23.503606295466668,1394.3374,526989.8125,0.58,3231
1671,2608,23.528791076266668,1068.2902,240862.875,0.36,4631
1672,2609,23.5518043744,983.5007,166241.171875,0.71,4818
1673,2611,23.57697836826667,1145.1666,410217.1875,0.59,5509
1674,2612,23.5998964512,1346.1069,101381.6640625,0.29,6507
1675,2614,23.6251042528,929.1935,167527.953125,0.58,5900
1676,2615,23.6480195784,910.8283,346578.0,0.68,5877
1677,2617,23.673184276533334,737.6223,311716.9375,0.99,3073
1678,2618,23.6962307288,925.5283,700210.8125,0.74,3101
1679,2620,23.721526218666668,795.2902,138757.3125,0.41,682
1680,2621,23.744373417333335,1017.231,315045.5,0.73,5893
1681,2623,23.769522265600003,979.8332,714899.25,0.63,7850
1682,2624,23.792442802933333,1444.5537,270176.1875,0.6,8899
1683,2626,23.817265810666665,843.5634,221549.90625,0.65,4652
1684,2627,23.839883201333336,906.3588,772447.9375,0.84,8806
1685,2629,23.865008686133333,1382.3956,251306.109375,0.63,3160
1686,2630,23.888092357866665,1502.8304,64930.80859375,0.22,1208
1687,2632,23.91334039306667,1055.4475,129368.296875,0.75,4919
1688,2633,23.936225440533335,1280.7845,150711.71875,0.57,3608
1689,2635,23.96145836186667,1300.2123,467736.4375,0.6,9501
1690,2636,23.984369288533333,1002.9476,345081.0625,0.82,4855
1691,2638,24.009393488266667,1389.1797,700631.6875,0.63,3767
1692,2639,24.032077525600002,988.7228,198035.1875,0.72,3998
1693,2641,24.05701016,1352.3812,161084.5,0.3,3840
1694,2642,24.079637845866667,976.3843,148211.84375,0.73,3972
1695,2644,24.104473782400003,1615.5171,136035.5625,0.21,3255
1696,2645,24.126461652,1014.2231,515251.6875,0.36,4805
1697,2649,24.167520258666666,1431.9844,61005.5859375,0.19,2574
1698,2650,24.189742572,1544.6422,92439.140625,0.07,3002
1699,2652,24.21445334,1468.9542,74310.390625,0.38,4980
1700,2653,24.2360905312,1614.1119,34020.5390625,0.0,0
1701,2656,24.2690459144,1523.4098,36453.765625,0.13,1639
1702,2657,24.290846624,1539.3384,54895.171875,0.3,8536
1703,2664,24.355302351733332,979.1997,50865.49609375,0.43,7850
1704,2675,24.449030385066667,1715.1014,33513.8515625,0.02,6107
1705,2676,24.4706690128,1329.4664,45614.140625,0.42,9507
1706,3028,27.051577248266664,1357.7537,11413.8125,0.22,3837
1707,3043,27.19796065066667,1304.6417,65030.515625,0.39,9517
1708,3044,27.220202104000002,1644.4991,25324.5859375,0.0,0
1709,3046,27.246420438933335,1277.3716,168235.71875,0.64,5238
1710,3047,27.269043399466668,1001.6283,233180.03125,0.42,4396
1711,3049,27.2948396432,1000.7906,491703.84375,0.47,5474
1712,3050,27.317769723466665,1700.4482,119920.75,0.0,0
1713,3052,27.343276459466665,1408.7654,78439.796875,0.32,8666
1714,3053,27.366686205066667,1085.5067,659646.625,0.57,8729
1715,3055,27.391944487733333,1443.8442,578253.5,0.72,9502
1716,3056,27.415580937066668,981.4875,1089484.875,0.78,4582
1717,3058,27.4406661336,803.2825,1188240.125,0.95,3961
1718,3059,27.4645509592,790.3911,1785902.875,0.83,4744
1719,3061,27.4894509976,781.0536,1596460.0,0.96,5640
1720,3062,27.513114764,969.1332,1074730.0,0.87,4128
1721,3064,27.537986001333334,826.7605,1696496.875,0.96,5625
1722,3065,27.561665362133333,759.8628,2031024.125,0.95,6555
1723,3067,27.586579473866667,878.3699,1495267.75,0.96,3913
1724,3068,27.610078775466665,851.7832,1588957.5,0.95,4703
1725,3070,27.634980866133333,1519.744,763891.5,0.6,3198
1726,3071,27.658845672533335,702.8962,980410.1875,0.95,5279
1727,3073,27.683789033066667,812.5474,1479912.875,0.87,4655
1728,3074,27.7076179632,948.4667,897275.25,0.87,3075
1729,3076,27.73253328666667,720.9206,982926.0625,0.95,4342
1730,3077,27.755936192,739.92,1037575.1875,0.96,6907
1731,3079,27.7809309672,862.1841,950852.25,0.93,4588
1732,3080,27.804526121600002,889.2206,980734.3125,0.92,4804
1733,3082,27.8296522944,1255.4186,321070.53125,0.74,3544
1734,3083,27.8531471256,1280.1548,110788.3515625,0.53,3608
1735,3085,27.87829594906667,1243.1469,178799.875,0.62,3768
1736,3086,27.899991943466667,1002.3956,761881.0625,0.87,5255
1737,3088,27.925319530133333,1300.1187,121388.796875,0.56,9501
1738,3089,27.94868569573333,780.5526,223529.484375,0.79,4209
1739,3091,27.974159857066663,836.8545,722716.0625,0.86,4722
1740,3092,27.9975727416,906.6736,683860.8125,0.97,5367
1741,3094,28.023608200800002,1092.8442,668978.5625,0.79,6092
1742,3095,28.046794020266667,1080.9949,571905.75,0.92,3934
1743,3097,28.072765327733336,936.9609,501076.8125,0.96,4840
1744,3098,28.095668401066668,828.2596,314746.46875,0.81,695
1745,3100,28.121923929866668,1040.8439,514803.625,0.95,5630
1746,3101,28.144688499733334,1003.8488,459823.90625,0.95,5566
1747,3103,28.171020138133333,1075.8743,335984.3125,0.71,4019
1748,3104,28.193810439733333,1142.826,256899.25,0.51,3712
1749,3106,28.2200655968,1124.1935,387125.40625,0.87,4008
1750,3107,28.242885923466666,685.8987,342571.625,0.89,5622
1751,3109,28.269134663200003,768.7313,183604.0,0.71,4592
1752,3110,28.291722683733333,924.5051,106273.78125,0.78,4501
1753,3112,28.317930078133333,829.8213,208712.796875,0.96,3290
1754,3113,28.3403632016,857.572,36057.34765625,0.46,4530
1755,3115,28.366608656533334,804.5529,394914.125,0.67,3968
1756,3116,28.38885352133333,737.6208,135763.09375,0.98,3073
1757,3118,28.41511497626667,1015.6437,147661.375,0.64,8542
1758,3119,28.437289557866666,1241.623,8942.9921875,0.29,6356
1759,3121,28.463535434666667,799.5073,49348.203125,0.64,4373
1760,3122,28.4856762752,1077.8118,44141.28125,0.55,3362
1761,3124,28.511920077866666,803.3101,257448.15625,0.88,8557
1762,3125,28.53400316853333,1259.4502,151027.0,0.61,7834
1763,3127,28.56024714133333,781.0786,277321.6875,0.77,6629
1764,3128,28.5822077112,1170.9923,181501.15625,0.89,4262
1765,3130,28.608460125333334,759.8331,361984.4375,0.92,7276
1766,3131,28.6304842832,969.1989,223894.6875,0.97,5394
1767,3133,28.656723341333336,878.3683,240910.484375,0.96,7003
1768,3134,28.6783961488,826.7894,224787.71875,0.93,7160
1769,3136,28.704645817066666,830.9221,39955.06640625,0.68,2929
1770,3140,28.749067742399998,627.9492,9336.58984375,0.08,666
1771,3142,28.775310574666666,851.9022,66302.2890625,0.69,4097
1772,3143,28.796888867733333,721.0207,35185.37890625,0.53,4049
1773,3150,28.868254153866665,835.5704,70934.78125,0.97,3115
1774,3151,28.889777816,739.8889,58567.109375,0.77,8159
1775,3157,28.951688365333332,1687.7987,1335.44921875,0.03,3248
1776,3205,29.3860610536,1816.3376,1464.56640625,0.0,0
1777,3241,29.713240898933336,830.5879,7015.328125,0.39,2085
1778,3259,29.88100200026667,1783.8322,2509.9921875,0.03,4032
